period,end_station_id,no_trips
201910,3773,276
201911,3505,275
201911,3604,275
201910,3340,275
202003,3554,275
202001,3327,275
202001,3771,275
202001,3064,275
202001,3546,275
201911,3646,274
202001,3881,274
201908,3577,274
201911,3575,274
202001,3766,274
202002,3060,274
202001,3221,274
202003,3478,274
202002,3613,274
202001,3504,273
202002,3095,273
201912,3583,273
201912,3344,273
202004,3491,273
201909,3393,273
202004,3358,273
201909,3044,273
202002,3381,273
202004,3569,273
202001,3070,272
202002,3609,272
202004,3071,272
202001,3352,272
201910,3582,272
202003,3503,271
201912,3047,271
202001,3515,271
202001,3622,271
202003,3072,270
202002,3504,270
201911,3561,270
201912,3578,270
202004,3820,270
201911,3603,269
202002,3500,269
202002,3514,269
201912,3387,269
202005,3647,269
201910,3601,269
202003,3575,269
201912,3602,269
202002,3064,269
202004,3622,268
202005,3995,268
201911,3793,268
201911,3499,268
201908,3333,268
201911,3456,268
201912,3391,267
202003,3490,267
202004,260,267
202002,3766,267
201907,3590,267
201906,3543,267
202004,3420,267
201912,3046,267
202003,3917,267
201908,3620,266
201912,343,266
201906,3044,266
202004,3179,266
202002,3121,266
202001,3793,265
201912,3313,265
202001,3591,265
201907,3607,265
202004,3520,265
201912,3054,264
202004,3605,264
202004,3623,264
201907,3394,264
202004,3911,264
201910,3857,264
202005,3932,264
202001,3857,264
201906,3601,264
201912,3249,264
202005,3921,264
202002,3313,263
202005,3891,263
202005,3842,263
202003,3614,263
202002,3622,263
202003,3793,262
202001,3619,262
201912,3050,262
201909,3343,262
201908,3044,262
201909,3803,262
202004,242,262
201910,3337,262
202001,3069,261
201912,3592,261
202003,3545,261
202005,3844,261
202004,3377,261
201906,489,261
201906,3394,261
201910,3779,261
202001,3545,261
202002,3327,261
202003,3771,261
202003,3563,260
201910,3757,260
202004,3780,260
201912,3300,260
201912,443,259
201912,3527,259
201911,3528,259
201910,3716,259
202003,3561,259
201907,3596,259
201912,3692,259
202003,3492,259
201910,3607,259
202001,3870,258
202003,3654,258
202002,3756,258
202003,3064,258
202001,3127,258
202004,3654,258
201911,3348,258
202001,3441,258
201909,3326,258
201909,3322,258
202002,3589,258
201912,3569,258
202005,3069,257
202005,3586,257
201912,3520,257
202002,443,257
202001,3503,257
202001,3048,256
202005,3887,256
202003,3324,256
202002,3619,256
201910,3560,256
201912,3611,256
201912,3739,256
202004,3062,255
201912,3065,255
202003,3756,255
202003,3890,255
202005,3846,255
201912,3399,254
202004,3249,254
202003,3221,254
201906,3577,253
202004,3501,253
202003,3570,253
202002,3545,252
202004,3759,252
202005,3517,251
202002,3771,251
202003,3767,251
201911,3763,251
201912,3762,251
202003,3606,251
202002,3405,251
202004,3299,250
201912,3619,250
202003,3121,250
202004,3544,250
201909,3716,250
201912,3083,250
201909,3586,250
202001,3524,250
201911,3610,250
202003,3557,250
201910,3770,249
202002,3511,249
201907,3477,249
202001,3324,249
201911,3605,249
202004,3551,249
201908,3661,249
202004,3610,248
202002,3646,248
201910,3525,248
201911,3756,248
202001,3456,248
201912,3531,248
202005,3587,248
202004,372,248
202005,119,248
201912,396,247
201911,3043,247
202004,3545,247
202003,3053,247
201911,3490,247
201912,3514,247
201912,3556,247
201907,3661,246
202003,3179,246
202002,3857,246
201911,3392,246
201911,3568,246
202004,3298,246
202002,3070,245
202004,3313,245
202001,3551,245
202002,3899,245
202004,3308,245
202003,3595,245
201911,3759,244
201909,3395,244
201912,3041,244
201910,3620,244
201911,3492,243
202005,3795,243
202003,3763,243
201912,3727,243
202003,3511,243
201912,3662,243
201909,3661,243
202004,3396,243
202004,3322,243
201911,3621,243
202004,3490,243
202003,3505,242
202004,3398,242
202004,3693,242
202004,3068,242
201908,3590,242
202004,443,242
202004,3513,242
202004,3503,242
201910,3585,242
201912,3495,242
202003,3327,241
202004,3774,241
202002,3649,241
201912,3532,241
202002,3570,241
202004,3498,241
202002,3503,241
202002,3352,240
202005,3834,240
202005,3606,240
202001,3511,240
201912,3516,239
202003,3095,239
201911,3767,239
201908,3647,239
202003,3892,239
201912,3066,239
202003,3068,239
201912,3745,238
202002,3492,238
202003,3063,238
201911,3775,238
202005,3819,238
202005,3342,238
201907,3647,238
201912,3062,237
202001,3492,237
202003,3780,237
201912,3546,237
202005,3596,237
202003,3919,236
201912,3493,236
202004,3870,236
202005,3920,236
202004,3361,236
201912,3095,235
202001,3646,235
202004,3557,235
201912,3570,235
201906,3326,234
202004,3900,234
201911,3441,234
201911,3612,234
202004,3452,234
202001,3490,234
202001,3541,234
202003,3774,234
202002,3726,234
202003,3758,233
201908,3596,233
202003,3069,233
202004,420,233
202004,3048,233
201906,3330,233
201912,3069,233
202004,3329,233
202005,3330,233
201909,3333,233
202004,3539,233
201906,3512,232
201911,3565,232
202005,3787,232
201911,3598,232
201907,3586,232
202002,3322,232
202005,3811,232
202002,3063,232
201910,3647,232
201910,3517,232
201906,3647,232
202001,3043,231
202005,3877,231
201912,3881,231
202001,3614,231
202003,3857,231
201910,3858,231
201912,3105,230
202004,3773,230
201910,3850,230
202005,3381,230
202001,3782,230
202003,3691,230
202001,3563,229
201911,3823,229
202004,3388,229
201912,216,229
202004,3303,229
202005,3770,229
202001,3575,229
202005,3840,229
202004,3568,228
202002,3127,228
202003,3058,228
202003,3573,228
202003,3568,228
202005,3577,228
202001,3780,228
201907,3704,228
202001,3128,228
201906,3517,228
202004,3324,228
201912,3606,227
202005,3525,227
201912,3506,227
201912,3299,227
201911,3577,226
202003,3777,226
202004,3397,226
202002,3691,226
202003,3405,226
202005,3128,226
202001,3691,225
201912,3515,225
202002,3881,225
202005,3543,225
202003,3513,225
202001,3763,225
202004,3043,225
202004,3347,225
201911,3053,225
202005,3882,225
201911,3128,224
201910,3811,224
201912,3123,224
202004,3837,224
202002,3048,224
201912,3070,224
201912,3042,224
202002,3221,223
202003,3394,223
202005,3394,223
202001,3604,222
202003,3105,222
202001,3068,222
201911,3573,222
202003,3899,221
202005,3075,221
201910,3764,221
202003,3605,221
202002,3348,221
201912,3060,220
202004,3598,220
202005,3850,220
202003,3848,220
201912,3121,220
201910,3772,220
202003,3610,220
202003,3582,220
202002,3782,219
202005,3854,219
202001,3072,219
202001,3899,219
202001,3063,219
202005,3505,219
202002,3763,218
202004,3823,218
201912,372,218
202002,3604,218
201910,3061,218
201911,3857,218
202004,3589,217
202001,3823,217
201911,3522,217
201911,3774,217
202003,3564,217
202002,3123,217
202004,3758,216
202005,3392,216
201908,3586,216
202002,3557,216
202002,3528,216
201911,3513,216
201912,3381,216
202004,3321,216
202003,3456,215
202005,3885,215
202001,3649,215
202002,3441,215
202002,3043,215
201911,3394,214
202003,3524,214
202004,3044,214
202004,3574,214
201909,3564,214
202004,3072,214
202004,3122,214
201912,3588,214
201912,3622,213
201910,3564,213
201911,3803,213
201906,3590,213
202003,3059,213
201907,3769,213
201911,3048,213
202002,3603,213
201912,3617,212
202001,3589,212
202004,3575,212
201912,3405,212
202004,3302,212
201912,3064,212
201911,3075,212
201907,3716,212
202005,3832,211
201912,3221,211
201907,3559,211
202005,3326,211
202004,3515,211
201912,436,211
201911,3848,211
201911,3557,211
202001,3767,210
202001,3892,210
201912,3618,210
202005,3421,210
202002,3848,209
202004,3578,209
201910,3587,209
202003,3823,209
201911,3870,209
201911,3720,209
202004,3771,208
201907,3620,208
201911,3795,208
202001,3603,208
202004,3384,208
202005,3874,208
202004,3856,207
201912,3504,207
202004,3756,207
201911,3817,207
201912,3324,207
202004,3241,206
201912,3591,206
201910,3044,206
202004,3727,206
202004,3777,206
202001,3499,206
201906,3620,206
201910,3326,206
201909,3596,205
202005,3764,205
201911,3342,205
202001,3561,205
202001,3848,205
202002,3543,205
202005,3903,205
202002,3614,205
201911,3777,205
201911,3068,205
201908,3716,205
202003,3820,205
202001,3595,205
202003,3612,204
202004,3095,204
202005,3817,204
202002,3324,204
202001,3348,204
202002,3575,204
202002,3870,204
201912,3766,204
202003,3598,204
202004,3304,203
202004,3058,203
202002,3768,203
202002,3767,203
202002,3759,203
202003,3477,203
201909,3647,203
202002,3551,203
202003,3352,202
202001,3505,202
201911,3320,202
202004,3066,202
201912,3613,201
201910,3803,201
202005,3868,200
202004,3728,200
201910,3586,200
202004,3339,200
202004,3065,200
202001,3774,199
201906,3432,199
202004,3332,199
202005,3765,199
202004,3317,198
202003,3128,198
201911,3059,198
202003,3759,198
202004,3582,198
201911,3716,198
202003,3858,198
202001,3058,198
202003,3515,198
201910,3395,197
202003,3523,197
202001,3543,197
202002,3490,197
202004,3836,197
202004,3892,197
202004,3415,196
202004,3524,196
201911,3478,196
202004,249,196
202001,3557,196
201906,3596,195
201908,3395,195
201911,3726,195
202004,3492,195
201911,3758,194
201906,3559,194
202004,3221,194
202001,3392,194
202005,3546,194
202003,3608,194
202002,3068,194
202004,3511,194
202001,3179,194
202002,3556,193
202001,3565,193
202003,3768,193
201908,3769,193
202002,3561,193
202003,3646,193
202005,3873,193
202002,3563,193
202002,3499,193
201912,3609,193
202001,3598,192
202003,3127,192
202004,3691,192
201911,3772,192
201906,3661,192
202002,3605,192
202002,3524,192
201911,3122,191
202001,3528,191
202002,3820,191
202001,3605,191
201906,3769,190
202004,3063,190
202004,3403,190
202003,3566,190
202004,3046,190
202004,3772,190
202003,3122,190
201912,3857,189
201912,3771,189
202002,3072,189
201908,366,189
202004,3386,189
201908,3559,188
202001,3587,188
201912,3499,188
201906,3716,188
202002,3456,188
202002,3053,188
202004,3506,187
201912,3048,187
202001,3577,187
202002,3568,187
201911,3768,187
201911,3393,187
201906,3395,187
202004,3585,187
202004,3808,186
201908,3704,186
202002,3565,186
201909,3559,186
201912,3691,186
202004,3505,186
201912,3551,186
201909,3765,186
202005,3926,185
201911,3760,185
201906,3765,185
201911,3770,185
202004,3059,185
202004,3767,185
202004,3404,185
202005,3835,185
201912,3649,185
202001,3568,185
202004,3612,184
201912,3545,184
202004,3130,184
202003,3587,184
201912,3492,184
201912,3646,184
202003,3773,184
201907,3765,184
201912,3352,183
201911,3608,183
202001,3775,183
202002,3610,183
202001,3601,183
201911,3582,183
201912,3563,182
202004,3054,182
202003,3760,182
202005,3847,182
201911,3781,182
202004,3088,182
201907,3512,181
202001,3053,181
201907,3395,181
202004,3456,181
202001,3612,181
201909,3811,181
202004,3821,181
202003,3530,181
201912,3058,181
202002,3780,180
201912,3503,180
201912,3793,180
201911,3530,180
202005,3843,180
202002,3774,180
202002,3760,179
201910,3490,179
201912,3541,179
201909,3769,179
202004,3570,179
202001,3795,179
202005,3393,179
201911,3566,179
202002,3128,179
201910,3661,178
201911,3858,178
202005,3996,178
201910,3840,178
202004,3848,178
202005,3924,178
201911,3776,178
202004,3407,178
202002,3777,178
202001,3610,178
202003,3860,177
202003,3778,177
202003,3607,177
202004,3859,177
201911,3340,177
202004,3516,177
202001,3654,177
202001,3759,176
202004,3621,176
202004,3061,176
202004,3860,176
202002,3892,176
201910,3333,176
201912,3726,176
202005,3910,176
202001,3621,176
202005,3909,175
202003,3772,175
201911,3144,175
202002,3530,175
202001,3756,175
202002,3601,174
202002,3075,174
202005,3883,174
201911,3517,174
202004,3563,174
201912,3127,174
202004,3542,174
202002,3758,174
202004,3879,174
202002,3392,173
202003,3827,173
202003,3585,173
201912,3595,173
201912,3072,173
201912,3490,173
201912,3327,173
202001,3803,172
202002,3478,172
201912,3603,172
202002,3395,172
201910,3780,172
202005,3865,172
202004,3523,172
202004,3827,172
202004,3845,172
202001,3340,171
201912,3392,171
201912,3441,171
202005,3861,171
201910,3559,171
201910,3590,171
201910,3596,171
202005,3901,171
202002,3775,170
202004,3781,170
201912,3063,170
202004,3430,170
201912,3614,169
201908,3512,169
201912,3543,169
202003,3546,169
201911,3761,169
202004,3566,169
202002,3607,169
202002,3795,168
202004,3123,168
201910,3819,168
202002,3612,168
201911,3820,168
201908,3564,168
201912,3604,168
202005,3757,167
202004,3344,167
202001,3608,167
201911,3523,167
201911,3607,167
202004,3530,167
202003,3302,167
202005,3863,166
202004,3064,166
202001,3573,166
201911,3337,166
201912,3818,166
201912,3870,166
202002,3858,166
202001,3523,165
201908,3765,165
201911,3890,164
201912,3528,164
202001,3478,164
201911,3773,164
201912,3348,164
202003,3061,164
201906,3586,164
202001,3768,164
201912,3775,164
202002,3517,164
202004,419,164
202002,3900,164
202004,3646,164
202003,3621,163
202003,3837,163
201909,3704,163
201912,3756,163
202001,3582,163
202002,3890,163
202004,3561,163
202005,3661,163
202004,3121,163
202004,421,162
201910,3370,162
202002,3595,162
202004,3615,162
202002,3179,162
202001,3820,162
201912,3043,162
202004,3838,161
202001,3530,161
201912,3589,161
202005,3793,161
202002,3823,161
202003,3543,161
202004,3590,160
202003,3577,160
201912,3524,160
201911,3647,160
201906,2005,160
202002,3773,159
202002,3302,159
201912,3575,159
202002,3505,159
202003,3392,159
201910,3839,159
202001,3302,159
201912,3859,159
201911,3326,158
202004,3381,158
201907,3333,158
201906,3704,158
202002,3621,158
201912,3605,158
201912,3612,158
201912,3394,158
202001,3777,158
202001,3781,158
202001,3918,157
202005,3559,157
202002,3394,157
201911,3837,157
202002,3340,157
201910,3769,157
201910,3330,156
202004,3899,156
202001,3326,156
201912,3561,156
202005,3828,156
201912,3848,156
201911,3564,155
201910,3848,155
202004,3763,155
201911,3601,155
201911,3044,155
201907,3564,155
202003,3900,155
202004,3776,154
201912,3780,154
201910,3477,154
202005,3779,154
201911,3850,154
202004,3917,153
202003,3803,153
202003,3761,153
202001,3059,153
202004,3469,153
202001,3890,152
202002,3585,152
202002,3598,152
202002,3772,152
202003,3845,152
202002,3058,152
202003,3393,152
201911,3757,151
202001,3760,151
201907,2005,151
202001,3758,151
201911,3585,151
202003,3781,151
202005,3839,150
202002,3770,150
201910,3860,150
201911,3844,150
201911,3061,150
201911,3811,150
202004,3803,150
202005,3841,149
202001,3122,149
201912,3573,148
202001,3772,148
202001,3607,148
202004,3844,148
202001,3522,148
202005,3896,148
202004,3504,148
202002,3587,148
201912,3565,148
202003,3337,147
202003,3326,147
202004,3337,147
202003,3044,147
201912,3610,146
202004,3564,146
202001,3394,146
202004,3891,145
202004,3876,145
202004,3762,145
202003,3596,145
202001,3770,145
202003,3776,145
202001,3517,145
201911,3827,145
202001,3393,145
202003,3075,144
202001,3773,144
202004,3893,144
201911,3596,144
201911,3780,144
201912,3068,144
201912,3892,144
201912,3763,144
201912,3890,143
201912,3759,143
201912,3505,143
201910,3844,143
201912,3340,143
201910,3131,143
201911,3778,142
201910,3821,142
202005,3944,142
202001,3342,142
201912,3774,142
202005,3929,142
202004,3127,142
201912,3820,142
202001,3761,142
202002,3803,141
202005,3939,141
202002,3573,141
202003,3795,141
202005,3825,140
202005,3830,140
202002,3582,140
202002,3654,140
202003,3395,139
201911,3587,139
202001,3513,139
202004,3768,139
202002,3059,139
202005,3989,139
202003,3342,139
201911,3819,139
202001,3075,139
201912,3823,139
202001,3596,139
201912,3179,138
202003,3770,138
201912,3621,138
201912,3128,138
202004,3882,138
202002,3860,138
202002,3566,137
202002,3326,137
201912,3781,137
202004,3608,137
202004,3394,137
202003,3716,137
202005,3853,137
202004,3760,136
202003,3879,136
202001,3900,136
201906,3564,136
201912,3162,136
201908,2005,136
201912,3795,136
202004,3831,136
202004,3607,135
202004,3840,135
202001,3585,135
201911,3860,135
202004,3795,135
202002,3513,134
202002,3781,134
202004,3620,134
202003,3522,134
202002,3523,134
202002,3577,134
202001,3620,134
202001,3061,134
202004,3858,134
201912,3059,134
202002,3764,133
202003,3590,133
201909,3842,133
202002,3850,133
202005,3895,133
201911,3764,133
202004,3525,133
202003,3647,133
201912,3768,132
202001,3858,132
202004,3405,132
202004,3716,132
202002,3620,132
202003,3517,132
202005,3333,131
201912,3568,131
202002,3716,131
201910,3881,131
201912,3413,131
202005,3862,131
202004,3834,131
202004,3352,131
202001,3566,130
201911,3620,130
202001,3647,130
202002,3522,130
202003,3876,129
202003,3869,129
201911,3554,129
201910,3704,129
202001,3819,129
202004,3522,129
202003,3817,128
202004,3846,128
202004,3606,128
201911,3341,127
201910,3870,127
202004,3647,126
202001,3860,126
202003,3764,126
201912,3601,126
201912,3302,126
202001,3322,126
202001,3817,126
202002,3600,126
201907,3567,125
201912,3758,125
202003,3844,125
201906,3333,125
202002,3608,125
201911,3840,124
201912,3803,124
202001,3395,124
202004,3910,124
202004,3907,124
201912,3598,124
201911,3661,124
201912,3053,124
202005,3851,124
201911,3395,124
202004,3787,124
202004,3778,124
202002,3778,123
201906,3795,123
201909,3567,123
201910,3822,123
202004,3887,123
202001,3044,123
201912,3720,123
202001,3764,123
202003,3661,123
202005,3829,122
202001,3716,122
202003,3831,122
202004,3596,122
201912,3767,122
202003,3863,122
201912,3654,122
201912,3523,122
202002,3554,122
202004,3770,121
202002,3122,121
201912,3899,121
201911,3892,121
202001,3720,121
202004,3421,121
202002,3757,121
202004,3850,121
201911,3845,121
201912,3577,120
202002,3761,120
202004,3824,120
202005,3849,120
202002,3564,120
201911,3863,120
202005,3867,120
201908,3567,120
202003,3893,120
202004,3069,119
201912,3817,119
202004,3399,119
202002,3647,119
202002,3879,119
202002,3808,119
202004,3393,119
201911,3590,118
202002,3720,118
201910,3567,118
202003,3821,118
201912,3513,117
202003,3838,117
202005,3871,117
202002,3844,117
202003,3891,116
202001,3564,116
201912,3522,116
202002,3044,116
202005,3864,116
201912,3858,115
201911,3477,115
202002,3393,115
202002,3342,115
201912,3456,115
202003,3836,114
202003,3620,114
202001,3811,114
202002,3776,114
202004,3857,114
202003,3757,114
202004,3543,114
202004,3843,114
201912,3122,114
201912,3782,113
202005,3897,113
202001,3837,113
201910,3853,112
202002,3863,112
202003,3525,112
201909,2005,112
202001,3863,112
201912,3761,111
202001,3337,111
202004,3839,111
202002,3811,111
202005,3923,111
202004,3817,110
201912,3647,110
202003,3850,110
202003,3811,110
202002,3817,110
202004,3105,110
202001,3757,110
202004,3577,109
202002,3596,109
201910,3845,109
201911,3822,109
201911,3834,109
201912,3557,109
202004,3761,109
201911,3284,109
202004,3818,109
202001,3776,109
201911,3525,109
202004,3764,108
201912,3326,108
202004,3587,108
201912,3478,108
202002,3662,108
202003,3586,108
202002,3882,108
201912,3342,108
202005,3704,107
202005,3340,107
202005,3880,107
202004,3326,107
201912,3585,107
202003,3840,107
202004,3832,107
201912,3511,106
202003,3819,106
202005,3826,106
202004,3869,106
202005,3884,106
201912,3760,106
201912,3587,106
202004,3842,105
202002,3819,105
202001,3586,105
201909,3823,104
201911,3861,104
202003,3882,104
201912,3607,104
202003,3330,104
202004,3854,104
202004,3586,104
201912,3075,103
202001,3590,103
201912,3844,103
202003,3340,103
202005,3395,103
201912,3596,103
201912,3564,103
202001,3882,103
202001,3845,103
202003,3835,103
201912,3517,102
201911,3855,102
202005,3866,102
201910,3837,102
202005,3888,101
201910,3855,101
202003,3887,101
202004,3873,101
201912,3777,101
201911,3908,101
202003,3854,101
202002,3845,101
201912,3061,101
201912,3333,100
201911,3559,100
202004,3822,100
201912,3837,100
202004,3517,100
201912,3900,99
202004,3330,99
202004,3333,99
201912,3772,99
202002,3837,99
202001,3850,98
201911,3586,98
202002,3891,98
201912,3393,98
201910,3852,98
202003,3765,98
202002,3061,98
202005,3878,98
202004,3128,98
201911,3333,98
201912,3608,97
202001,3891,97
202001,3477,97
202004,119,97
202001,3554,97
201910,2005,97
202003,3834,97
201912,3530,96
202003,3822,96
202004,3874,96
201912,3757,96
201910,3861,96
201911,3869,95
202003,3842,95
201912,3566,95
202004,3877,95
201910,3765,94
202003,3907,94
201911,3821,94
202004,3903,94
201912,3863,94
201906,3793,94
201911,3567,93
202003,3559,93
202001,3661,93
202004,3868,93
202004,3841,92
202003,3779,92
202003,3832,92
201912,3773,92
202005,3875,92
202004,3819,92
202003,3841,91
201912,3044,91
202003,3567,90
202001,3893,90
202004,3392,90
201912,3620,90
201906,3567,90
202002,3590,90
202002,3838,89
201910,3854,89
202005,3902,89
201910,3284,89
202005,3988,88
202001,3879,88
202004,3895,88
201911,3779,88
201911,3843,88
202003,3861,87
202004,3885,87
201911,3838,87
202003,3910,87
201912,3776,87
201910,3843,86
201911,3704,86
202002,3821,86
202001,3567,86
202005,3886,85
202002,3704,85
202001,3778,85
202001,2005,85
202001,3844,84
202002,3586,84
202003,3843,84
202004,3865,84
201911,3853,84
201911,3865,84
202001,3704,83
202002,3477,83
201911,3330,83
202003,3846,83
202001,3852,83
201912,3860,83
202005,3855,82
201911,3769,82
202002,3835,82
201912,3716,82
201912,3838,82
202002,3852,81
201910,3286,80
202002,3330,80
202004,3835,80
201912,3831,80
201912,3832,80
202003,3903,80
202004,3661,80
202002,3893,80
202001,3853,80
202003,3909,79
202003,3853,79
201912,3865,79
202005,3872,79
202002,3840,79
202004,3075,79
202004,3757,79
201912,3764,78
201911,3879,78
201911,3842,78
202004,3765,78
202004,3546,78
201912,3582,78
201912,3821,78
202003,3896,78
202003,3704,78
202003,3824,78
201911,3828,77
202001,3821,77
201911,3846,77
202005,3852,77
202001,3525,77
201912,3879,77
202001,3835,76
202002,3869,76
202004,3395,76
201911,3836,76
202001,3838,76
201912,3590,76
202004,3896,76
201911,3899,76
202001,3779,76
201912,3822,75
201911,3891,75
202003,3421,75
201912,3845,75
202003,3333,75
201911,3854,75
201912,3819,75
202002,3853,74
202003,3866,74
202002,3834,74
202003,3877,74
202001,3917,74
201912,3778,74
201912,3770,74
202002,3337,73
201908,3658,73
201912,3395,73
202001,3831,73
202002,3525,73
202004,3884,73
201912,3869,72
201912,3337,72
202002,3559,72
201911,3852,72
202004,3851,72
201909,3820,72
201911,2005,72
202004,3811,72
202004,3779,71
201910,3834,71
201910,3359,71
202002,3836,71
201912,3866,70
201912,3567,70
201912,3850,70
202002,3567,70
202004,3829,70
201912,3586,70
202002,3866,69
202001,3333,69
202004,3559,69
202001,3827,69
202003,3868,69
201912,3882,68
202002,3910,68
202001,3841,68
202003,3849,68
202001,3769,68
202002,3842,68
202003,3769,68
202002,3661,68
202002,2005,68
201911,3862,68
202002,3769,67
202002,3333,67
202001,3861,67
202005,3769,67
202004,3861,67
202001,3832,67
201911,3868,67
202002,3865,66
201910,3290,66
202004,3863,66
201911,3833,66
202005,3833,66
202005,3567,66
202003,3839,66
201912,3891,66
202001,3765,66
202003,3885,66
202002,3765,66
202001,3876,66
202004,3342,65
201912,3834,65
202003,3826,65
202001,3559,65
202004,3853,65
202003,3828,65
202002,3831,65
202004,3816,65
202003,3865,65
202002,3896,64
202003,3883,64
202004,3862,64
201910,3849,64
202004,3878,64
201912,3811,63
201909,3817,63
202001,3866,63
201911,3765,63
201912,3846,63
201912,3525,63
201912,3477,63
201912,3661,62
202005,3816,62
202004,3864,62
201911,3866,62
202002,3909,62
202002,3855,62
201912,3827,62
202002,3903,62
202004,3830,62
202003,3852,62
202002,3827,61
202001,3840,61
201911,3849,61
202002,3854,61
202001,3330,61
202001,3843,61
202004,3849,61
202004,3825,61
201911,3841,61
201912,3861,60
202003,3864,60
202003,3897,60
202004,3909,60
202002,3843,59
202002,3907,59
202001,3887,59
202001,3842,59
201910,3869,59
202004,3828,59
201912,3554,58
202002,3846,58
202002,3779,58
201910,3838,58
201912,3835,58
201912,3840,58
202001,3836,58
201912,3855,58
202004,3875,58
202004,3340,57
201911,3864,57
201911,3847,57
201911,3832,57
201911,3826,57
202002,3832,57
202003,3847,57
202001,3910,56
202001,3896,56
201912,3765,56
201912,3852,56
201912,3828,56
201910,3836,56
201911,3835,56
202004,3871,56
201912,3843,55
202001,3869,55
202001,3846,55
202003,3829,55
202001,3834,55
202001,3907,55
201912,3893,55
201911,3851,54
202001,3822,54
202002,3876,54
202002,3841,54
201912,3704,54
201912,3853,54
201912,3559,54
202001,3888,53
202001,3903,53
202001,3883,53
201912,3868,53
202005,3931,52
201910,3816,52
202003,3888,52
202003,3855,52
202001,3854,52
201910,3863,52
202001,3865,51
202004,3897,51
202003,2005,50
201912,3888,50
202002,3822,50
202002,3735,50
202003,3895,50
202003,3902,50
202003,3851,49
201912,3836,49
201912,3842,49
202004,3826,49
202003,3720,49
201912,3769,49
202002,3861,49
202004,3847,48
202001,3855,48
202005,3937,48
201910,3847,48
201910,3862,48
202002,3888,48
201912,3854,48
201911,3829,48
202004,3855,48
202004,3866,48
202004,3883,48
202003,3884,47
201912,2005,47
201910,3841,46
202004,3704,46
202001,3851,46
201909,3853,46
202002,3883,46
202003,3873,46
202003,3830,46
202002,3851,45
202004,3769,45
201912,3911,45
202001,3828,45
202001,3868,44
202004,3902,44
202005,2005,44
201911,3839,44
201909,3821,44
201910,3864,43
202002,3824,43
202003,3816,43
201912,3841,43
202001,3909,43
202002,3868,42
201911,3900,42
202001,3873,42
201912,3779,42
202002,3887,42
202002,3849,42
202003,3874,41
202001,3895,41
201910,3891,41
201912,3877,41
202002,3872,41
202003,3901,41
201912,3330,41
202002,3864,40
201909,3822,40
202002,3877,40
202001,3824,40
201912,3876,40
201912,3849,40
201909,3818,40
202001,3839,39
202001,3877,39
201910,3851,39
202001,3849,38
201911,3893,38
202003,3872,38
201912,3851,38
202002,3874,38
201911,3883,38
201912,3883,38
202003,3880,37
202002,3826,37
202002,3828,37
201912,3830,37
202001,3880,37
201909,3858,37
202004,3833,36
202004,3886,36
202001,3886,36
202001,3830,36
201912,3833,36
201912,3847,36
202001,3864,35
202001,3829,35
202002,3833,34
202003,3886,34
202002,3839,33
201911,3824,33
202003,3871,32
201912,3887,32
202004,3880,32
201912,3864,32
201911,3882,32
202003,3862,32
202002,3847,31
201909,3819,31
202002,3880,31
202003,3878,31
202001,3847,31
201910,3846,30
202004,3888,30
202003,3833,30
201912,3910,30
202002,3884,30
201912,3903,30
202004,3567,30
202001,3897,29
202001,3874,29
202004,3867,29
202001,3885,29
202001,3872,29
201912,3901,28
201912,3862,28
202001,3826,28
202002,3895,28
202004,3872,28
202003,3867,27
202004,3901,27
201912,3907,27
202002,3873,27
202003,3825,27
202005,3961,27
201911,3876,26
201911,3871,26
201912,3880,26
202001,3833,25
202002,3829,25
202002,3901,25
201912,3873,25
201911,3895,25
201911,3830,24
201912,3824,24
202002,3692,24
202005,4019,24
201912,3896,24
202002,3886,23
201909,3854,23
202002,3816,23
201912,3829,23
201912,3885,22
202005,3938,22
201912,3895,22
201909,3816,22
202005,4021,22
202001,3901,21
201911,3885,21
201912,3874,21
202004,3852,21
202001,3878,20
202002,3885,20
202002,3878,20
202002,3897,19
202001,3862,19
201912,3878,19
201912,3839,19
202004,2005,19
201912,3826,18
201911,3816,18
202001,3871,18
202002,3902,18
201912,3872,17
202002,3871,17
202001,3816,17
202001,3825,17
201907,3631,16
202001,3875,16
202001,3884,16
202002,3862,16
201911,3873,16
202002,3830,15
202003,3875,15
201911,3878,14
201910,3827,14
202004,3906,13
202001,3902,13
201911,3875,13
201911,3874,13
202002,3825,13
201912,3897,12
201912,3816,12
201912,3825,12
201911,3896,12
202005,3940,12
201910,3826,12
201910,3890,12
201911,3825,12
202005,3950,11
201912,3886,10
201911,3901,10
202005,3947,10
201912,3875,10
201910,3245,10
201912,3871,9
202005,3955,9
202005,3958,9
201912,3902,9
202002,3245,9
202001,2010,8
201906,3245,8
201907,3245,8
201911,3886,8
202002,3867,7
201909,3245,7
202002,3875,7
202003,3245,7
201906,3040,6
201910,3865,6
201912,3884,6
202001,3867,6
201910,3879,5
201911,3880,5
201911,3245,5
201911,3449,5
201911,3867,4
201911,3831,4
201908,3245,4
201906,3638,4
201911,3903,4
201912,3909,4
201910,3184,3
202004,3202,3
201910,3186,3
202005,3198,3
201910,3828,3
201910,3829,3
201909,488,3
201911,3887,3
201907,3240,3
202004,3793,3
202005,3956,3
201912,3867,3
201909,382,2
201907,3213,2
201907,498,2
202005,3791,2
202001,3912,2
201908,3198,2
201907,3275,2
