period,start_station_id,no_trips
201908,3542,570
201908,3501,569
202004,3101,569
202004,3126,569
201908,3330,569
201909,3787,569
201909,3617,569
201906,3520,569
202005,3113,568
202004,3715,568
202001,3689,568
202001,3788,568
202004,392,568
201911,3544,567
201909,3588,567
201912,416,567
202001,3599,566
202003,3537,566
201910,3299,566
201912,3366,566
201911,3579,566
202001,3425,566
201912,3178,565
201908,3478,565
202005,3491,564
201906,3065,564
202002,3496,564
201912,3312,563
201910,3297,563
201911,3388,563
201911,3790,563
202005,3043,563
201911,3580,563
202004,408,562
202004,3294,562
201909,3072,561
202003,3562,561
201912,3744,561
202005,3490,561
202002,3126,561
202005,3890,561
201906,3756,560
202005,3094,560
202001,3736,560
201908,3779,560
201912,3077,560
202004,456,559
202002,420,559
202002,3547,559
201912,3361,558
201907,3649,558
201907,3606,558
202001,3430,558
201907,3068,557
202003,3410,557
201906,3556,556
202005,3050,556
202005,3551,556
201909,3767,556
201909,3528,556
202002,3366,556
202005,3615,555
202004,3486,555
201911,3358,555
202001,3787,555
201912,3689,554
202005,3241,554
201910,3570,554
201911,3616,554
202005,3364,554
201907,3506,553
201908,3556,553
202001,3355,553
202004,406,553
202005,3986,553
201906,3691,553
202002,3303,553
201906,3499,553
202005,379,552
201912,3571,552
201911,3311,552
201909,3053,552
201912,3496,552
202005,3127,552
201907,3127,552
202005,3789,551
202002,3787,551
201908,3595,551
201909,3505,551
202005,3088,551
202005,3578,550
201910,3583,550
201909,3604,550
202003,3365,550
201906,3570,550
202001,3411,550
202003,3102,550
201912,3370,550
201908,3528,549
202004,3898,549
202005,3759,549
201909,3059,549
201912,2022,548
201912,262,548
201910,3504,548
201907,3556,548
201907,3554,548
202003,3425,548
201911,3494,548
202003,3723,548
202004,3739,547
201908,3309,547
201907,3046,547
201910,3541,547
202004,351,547
201911,278,546
202005,3549,546
202001,3332,546
201910,3591,545
202002,3535,545
202003,3389,545
202003,3412,544
201909,3614,544
201912,3081,544
201906,3127,544
201912,3537,544
202003,3321,544
202002,3332,543
201911,3814,543
201910,3763,543
202004,3804,543
202002,3422,543
202005,3591,542
202001,3311,542
201908,3127,542
202002,3359,541
202005,3498,541
202002,3790,541
201910,3500,541
201911,3386,541
201910,3341,541
202003,3469,541
202005,3500,541
202003,3390,541
201912,3529,541
202001,3396,541
202005,3499,541
202004,3343,541
202001,296,540
202004,79,540
202004,3117,540
202003,3790,539
202003,120,539
201909,3595,539
202004,356,539
202002,3469,539
202004,3110,539
202003,353,539
201910,3065,539
202002,3388,539
201912,3630,538
202001,3410,538
201910,3313,538
202004,3081,538
201906,3745,538
202005,3507,538
202003,3454,538
201912,3373,538
201910,3610,538
201906,3542,538
201910,3381,537
201906,3760,537
201908,3770,537
202005,3361,536
202005,3573,536
201912,3572,536
201910,3762,536
202003,3531,536
202004,3508,536
201911,3410,536
201912,3856,535
201910,3070,535
201911,3049,535
202002,3533,534
201907,3322,534
202001,120,534
202001,3510,534
201911,3415,534
202005,3503,534
202002,3615,534
201908,3603,534
202005,249,534
201912,3284,533
201906,3770,533
202001,3535,533
201911,3363,533
201911,3130,533
202005,3539,533
201912,3085,533
202002,3599,532
202003,3540,532
202004,366,532
201910,3069,532
201908,3756,532
201910,3062,532
202002,241,532
202005,3820,532
202005,3396,532
202001,3157,532
201907,3779,531
202005,3072,531
202004,3618,531
201909,3075,531
201909,3770,531
202004,303,531
202004,3674,530
202004,323,530
202004,3131,530
202005,3389,530
201911,3306,529
202002,3502,529
202001,3397,529
201911,3510,529
201910,3618,529
201912,3124,529
202004,3362,529
201907,3043,529
201911,400,529
201912,3319,528
202005,242,528
202001,420,528
201908,3066,528
201909,3565,528
201912,3731,528
201909,3605,527
202004,3613,527
202001,3415,527
201906,3309,527
201909,3515,527
202005,3892,527
202004,3297,527
201911,3454,526
202005,372,526
201912,3329,525
202001,3125,525
202005,3306,525
202001,3469,525
201909,3221,525
201907,3405,524
202001,275,524
201910,3766,524
201910,3793,524
202004,3429,524
202003,3074,524
201912,3115,524
202004,335,524
201906,3048,524
202003,3298,524
201909,3773,524
202005,3058,524
201906,3516,524
202004,3115,523
202004,83,523
201911,3384,523
202001,3144,522
201910,3609,522
201911,3300,522
202005,248,522
201907,3595,521
201912,3581,521
202003,3311,521
201907,3528,521
201908,3059,521
202003,3549,521
202001,3074,520
202003,3535,520
202002,3580,520
202004,3375,520
201911,3535,520
202004,3092,520
202003,344,520
201910,3060,519
201906,3179,519
201906,3545,519
202005,3054,518
202003,3509,518
201907,3505,518
201908,3221,518
202001,3552,518
201907,3793,518
202005,3308,518
201912,3552,518
201907,3588,517
202005,3649,517
201907,3500,517
202003,242,517
201908,3324,517
201908,3043,517
201912,3304,517
201909,119,517
201911,3310,516
202003,3913,516
202004,3378,516
202003,3726,516
201906,3068,516
201907,3123,516
202004,3113,516
201910,3317,516
201908,3523,515
202005,3823,515
202001,289,515
202001,3241,514
202002,3298,514
202003,3398,514
202004,3086,514
201907,3654,514
202002,3377,514
202001,397,514
202003,3689,513
201910,3691,513
201912,353,513
201906,3660,513
201911,3407,513
202004,3408,513
201907,3511,512
201912,3518,512
201910,3563,511
202004,3689,511
202001,3359,511
201911,3787,511
201908,3554,511
201906,3527,511
202003,3514,511
201911,3347,510
201911,3055,510
201909,3456,510
201910,3121,510
201909,3478,510
202003,3452,510
202003,3359,510
201907,3760,509
201907,3523,509
202005,3377,509
202004,3581,509
202002,421,509
201906,3066,509
201910,3556,509
201912,3126,508
201906,3528,508
202002,3425,508
202005,3322,508
201908,3606,508
201911,397,508
202002,3689,508
202002,3544,507
202001,3547,507
201909,3043,507
201907,3622,507
202003,3361,507
201907,3299,506
202004,3325,506
202003,3547,506
201908,3063,506
202004,390,506
201912,241,506
201912,3562,506
201906,3622,506
201906,3654,506
201908,119,505
202005,420,505
201910,3614,505
201906,3560,505
202003,275,504
202004,258,504
201906,3565,503
202004,3296,503
201910,3123,503
201912,248,503
202004,3637,503
202002,3397,502
202005,3179,502
201909,3127,502
202001,3738,502
201908,3774,502
201911,3052,501
201911,3597,501
202003,3856,501
202001,3390,500
201911,245,500
201912,427,500
202001,3057,500
202004,3628,500
202003,3125,500
201906,3605,500
202003,3325,499
201907,3585,499
202001,3310,499
201906,3606,499
201906,3123,499
202005,3398,499
202003,3300,499
202005,3373,498
201908,3513,498
202002,3552,498
201908,3787,498
202003,289,498
202001,400,498
202004,341,498
201911,3057,497
201909,3603,497
201912,3298,497
201906,3775,497
201911,3391,497
202003,3341,497
202002,289,497
201911,3789,497
201906,3221,497
202004,157,497
201912,3419,496
202004,3425,496
201912,3412,496
201911,3424,496
201910,3727,496
201910,3095,496
201911,3714,496
201912,3544,495
201910,3543,495
201909,3774,495
202005,3298,494
201912,3580,494
201909,3063,494
202003,3411,494
202003,3304,494
201912,398,494
202004,3565,494
201911,3728,493
202005,3062,493
201906,3043,493
202003,3052,493
201908,3654,492
201912,364,492
202001,3555,492
201908,3561,492
201907,3756,491
201907,3478,491
202004,3085,490
201912,418,490
202003,3597,490
201911,3131,490
201906,3649,490
202004,522,490
201912,3321,490
201907,3787,490
202004,3300,490
201906,3582,490
201906,3603,490
201908,3760,490
201910,3606,490
202004,3243,489
201910,3608,489
201909,3612,488
202002,3125,488
201907,3770,488
201911,3569,488
202004,3139,487
202002,3403,487
201910,396,487
201908,3759,487
202004,3602,486
201911,3309,486
201908,3563,486
201910,3605,486
202005,275,486
202002,275,486
202004,339,486
202001,243,485
202005,3837,485
202002,3094,485
202002,3074,485
202005,3501,485
201910,3524,485
201910,372,485
201908,3506,484
201906,3554,484
202005,3384,483
202002,3355,483
202001,3094,483
202004,3080,483
202004,3440,483
201908,3612,483
202001,278,483
202004,3914,483
201906,3513,482
201912,3296,482
201907,3324,482
201910,436,482
202005,3585,481
201908,3767,481
201909,3561,481
201908,3565,481
202003,3676,481
201909,3327,481
201912,3355,480
201911,3404,480
202004,241,480
201907,3048,480
201909,3598,479
202003,3377,479
201908,3123,479
201909,3646,479
202004,484,479
201906,3515,478
201909,3589,478
202003,3579,478
201909,3523,478
202005,3691,478
202003,343,477
202005,3610,477
202001,3789,477
202002,3389,477
201911,3491,477
202005,3419,477
202002,3415,476
202002,3516,476
201911,3755,476
202002,3536,476
201910,3506,476
202003,3303,475
201909,3352,475
202002,3396,475
201909,3654,475
202003,3094,474
202002,3510,474
201912,3117,474
201910,3622,474
202004,3535,474
202001,3544,474
202002,3410,474
201907,3563,473
201907,3767,473
202001,3341,473
202001,3454,473
202005,3530,473
201910,3589,473
201907,3775,472
202002,3241,472
201907,3063,472
201909,3048,472
201906,3595,472
201910,3595,472
202004,3676,471
201908,3777,471
202002,3358,471
201910,3528,471
202001,3516,471
202003,278,471
202005,3545,471
201911,3676,471
202003,216,470
202005,3303,470
201911,3088,470
202002,3331,470
202005,3771,470
201906,3144,470
202001,3052,469
201910,3515,468
202003,3332,468
201910,3072,468
202003,3555,468
201907,3621,468
201910,3692,467
201908,3456,467
202003,3144,467
201907,3560,467
202004,3673,467
202005,396,467
201910,3575,467
202002,3102,467
201906,3511,467
202005,3327,467
201912,3377,467
202005,3575,466
201909,3513,466
201910,3302,466
201911,3387,466
201909,3758,465
201909,3551,465
202005,3728,465
201912,3536,465
201908,3560,464
202004,3547,464
202005,3415,464
202003,3493,464
202001,3714,464
201906,3787,464
202004,276,464
201912,3389,464
201911,3338,463
201910,3405,463
202003,420,463
202001,3102,463
202005,3403,463
201909,3575,462
202005,3859,462
201912,3502,462
202001,3728,462
202004,3593,462
201910,3449,462
202002,3057,461
201911,3578,461
201912,120,461
202004,144,461
202003,3495,461
202003,3544,461
201906,3506,461
202005,3774,460
202001,3723,460
202005,3776,460
202001,3509,460
202003,3424,459
202004,3721,459
201906,3505,459
201909,3554,459
201909,3759,459
201907,3066,458
201908,3405,458
201909,3492,458
202001,3306,457
201912,3358,457
202004,3558,457
201912,3386,457
202002,400,457
202004,3106,457
201911,343,457
201907,3513,457
201912,3425,457
202002,3430,456
202005,3504,456
201906,3063,456
202005,443,456
201908,3773,456
202003,3396,456
202004,3356,456
202004,3355,455
201911,3745,455
202004,3341,455
202001,3226,455
202002,3411,455
201908,3492,455
201907,3561,454
202004,3132,454
202003,3403,454
202002,3555,454
201907,3589,453
201908,3621,453
201909,3503,453
201906,3767,453
202005,3727,453
201912,3359,453
201909,3608,452
202003,3310,452
201909,3563,452
201912,3390,452
202002,120,452
201908,3048,452
202003,3536,452
201911,3592,451
201910,3505,451
201911,3047,450
202003,3510,450
201910,3654,450
202005,3605,450
201909,3601,450
202004,3526,450
201906,3456,450
202005,3511,449
202005,3808,449
201906,3075,449
202003,3358,449
201912,3379,449
202005,3313,449
201908,3809,449
202001,3347,448
202004,3319,448
202005,3249,448
202003,3041,448
202001,3343,448
202004,324,447
202003,397,447
201907,3557,447
201911,3071,447
201909,3621,447
201912,3533,447
201906,3575,447
202004,3496,447
202004,3648,447
202004,3416,446
201907,3059,446
201907,3327,446
201909,3392,446
202003,3363,446
202004,3108,446
202005,3065,446
202005,3304,446
201909,3768,445
201908,3441,445
201908,3327,445
201908,3075,445
201906,3585,445
202001,3908,445
202001,3049,444
202002,3509,444
202003,373,444
201908,3778,444
202004,3502,443
202005,3758,443
201908,3646,443
202003,3049,443
202002,3311,443
202001,373,443
201912,3673,443
201908,3575,442
202004,261,442
202005,3492,442
201911,373,442
202004,3041,442
201912,3422,441
201910,3767,440
202004,3755,440
201912,419,440
201909,3778,440
201911,3083,439
202002,3390,439
201906,3523,439
201907,3221,438
202001,3623,438
202003,3755,438
202002,3130,438
201908,3361,438
202001,3331,438
201912,242,438
202002,3339,438
201906,3322,438
202005,3856,437
202005,3430,437
202002,3494,436
201906,3646,436
201910,3551,436
202001,3437,436
201911,3574,435
202004,3629,435
201910,443,434
201912,3411,434
202001,3297,434
202001,3536,433
201909,3568,433
201907,3565,433
202001,3363,433
201907,3501,433
201910,3588,433
202004,3536,433
202004,3731,432
201912,3615,432
202003,3343,432
202002,3723,432
202002,3157,432
201911,3583,432
202005,3911,431
201908,3589,431
201911,3495,431
202001,3047,431
201907,3492,431
201910,3604,431
201906,3501,431
202001,3339,431
201910,3781,431
201906,3759,430
201907,3612,430
201912,3310,430
202004,3074,430
201911,3493,429
201906,3059,429
201908,3522,429
202003,3386,429
201909,3692,429
202005,3845,429
202004,520,429
201910,3646,429
202005,3048,429
201911,3317,429
202004,3509,428
201911,3050,428
202003,3789,428
201911,3898,428
201912,420,428
202002,3583,428
202004,82,427
201907,3575,427
202004,3690,427
202004,3042,427
202003,3388,427
202005,3756,425
202001,3050,425
202005,3870,425
202005,3321,424
202001,3384,424
201912,3509,424
201910,3352,424
202004,3554,424
201911,3297,424
201912,3303,424
201908,3557,423
201912,3789,423
201908,3585,423
202001,3386,422
201911,3693,422
201910,3179,422
201908,3551,422
201907,3773,422
202002,397,422
202004,3087,421
202004,216,421
202004,3414,421
201911,3299,421
201911,3313,421
202003,3911,421
202005,3324,420
202002,3052,420
201908,3758,420
201908,3608,420
201908,3503,420
201912,3535,420
201906,3614,420
201911,3540,420
201907,119,420
202003,3613,420
202004,416,420
201911,3067,419
201910,3561,419
201912,3599,419
201912,3332,419
201910,3546,419
202005,3068,419
201909,3361,418
201907,3551,418
201911,3041,418
202003,3615,418
201906,3773,418
201910,3621,418
202001,3583,418
202003,3629,418
202005,3063,418
201911,3054,418
201908,3566,417
202004,3309,417
202004,3422,417
202005,3858,417
201912,3547,417
202004,3592,417
202002,3911,417
202004,3658,417
201910,3775,417
202001,3540,417
202005,3347,417
202005,3516,416
202005,3574,416
201910,3603,416
202001,245,416
202004,386,416
202001,3494,416
202004,262,415
201911,3370,415
202003,3130,415
202001,3130,415
202004,3076,415
202003,3745,414
201911,3498,414
202003,3494,414
201911,3629,414
202005,3044,414
201912,275,414
201907,3646,414
201909,3441,414
201911,3062,414
202004,467,413
201907,3456,413
202004,3102,413
201907,3530,413
201911,3056,413
202003,3602,412
202003,3309,412
202004,3579,412
201910,3221,412
202003,3387,412
202005,3563,412
202005,3557,412
202004,3379,412
201910,3043,411
202001,3574,411
202004,3453,411
201906,3503,410
201909,3511,410
202002,3363,410
201911,3500,410
201907,3128,410
201911,3249,409
201910,3856,409
201910,3756,409
202002,3088,409
202004,3495,409
201910,3059,409
201909,3128,409
201912,3403,409
202002,373,409
201911,3766,408
202004,3601,407
201910,3058,407
202001,3056,407
202005,3621,406
201912,3094,406
201911,3501,406
202005,3818,406
202005,3773,406
202003,400,405
201910,3348,405
202003,3618,405
202005,3646,405
202003,3306,405
201907,3075,405
202003,3397,404
202005,3456,404
201910,3761,404
201910,119,404
202004,3597,404
201908,3546,403
202005,4016,403
201912,3728,403
201911,3105,403
202003,3391,403
201906,3441,402
202002,3343,402
202002,3310,402
202003,3623,402
201911,396,401
202002,3306,401
201909,3557,401
202005,3561,401
201906,3720,401
202005,3386,401
202002,3623,401
201912,3343,401
201911,3602,401
201909,3777,400
202002,3341,400
202001,3055,400
202002,3789,400
201912,3157,400
201912,289,399
202005,3654,399
202002,3578,399
201912,3074,399
201911,3805,399
201912,3057,399
202001,3300,399
202003,3592,399
202003,3241,398
201907,3759,398
201911,3344,398
202001,3404,397
202001,3579,396
201912,3430,396
202002,3454,396
202003,3338,396
202001,3611,396
201907,3566,396
201909,3302,396
201911,3381,396
202004,239,396
202001,3542,395
202004,321,395
202005,3332,395
201912,3144,395
201912,3397,395
201911,314,394
202001,3387,394
201910,3566,394
201909,3522,394
202002,3542,393
201910,3565,393
202001,3597,393
202003,419,393
201910,3053,393
202005,3388,393
202002,278,393
201907,3503,392
202001,3325,392
202005,3821,392
201911,3570,392
202003,3541,391
201912,3555,391
201910,3842,391
201911,3514,391
201912,3790,391
201911,3662,391
202002,343,391
201910,3441,391
202004,3055,391
202003,3616,390
202002,3404,390
202001,3424,390
202005,3515,389
201910,3492,389
201911,3545,389
202001,3088,389
201909,3573,389
202004,3368,389
201906,3561,389
202002,3437,389
202004,143,389
202004,3424,388
202001,3755,388
202003,3583,388
202004,3510,388
202003,421,388
202005,3608,388
201911,3617,388
201911,3881,388
201907,3587,388
202001,3054,388
202003,436,387
201911,3649,387
202003,3728,387
201911,3046,387
202005,3066,387
201907,3441,386
202004,3745,386
202004,3616,386
202002,3424,386
202001,3676,386
201912,3241,386
202002,3144,385
201912,3306,385
202003,3055,385
201906,3589,385
202005,3827,385
201908,3810,385
202005,3879,385
201911,3302,385
202005,3777,385
202004,3532,385
202002,3616,385
201912,3410,384
202004,3052,384
201906,3779,384
202005,3420,384
202004,3242,384
202003,3611,383
201911,3520,383
202004,3580,383
202001,3911,383
201912,3542,383
201906,3692,383
201912,3785,382
202004,3775,382
202002,3540,382
201906,3573,382
202003,3787,382
201909,3582,382
201908,3302,382
202002,3325,381
201906,3299,381
202001,3309,381
202002,3049,381
201910,3456,381
202003,3430,381
201906,3492,380
202002,3728,380
201911,3399,380
201907,3789,380
202005,3404,380
201906,3772,379
202001,343,379
202004,3100,379
201911,372,379
202003,3042,379
201907,3608,379
201907,3774,378
201912,3341,378
202004,3457,378
202005,3763,378
201911,3066,378
201910,3479,378
201909,3566,377
201906,3621,377
201908,3128,377
202004,3790,377
202003,245,377
201910,3127,376
202004,3125,376
202004,344,376
202003,3491,376
201908,3692,375
202005,3570,375
202005,3506,375
201911,3095,375
201910,3063,375
202004,3668,374
201910,3327,374
201910,3612,374
201907,3795,374
201911,3762,374
201911,3619,374
201911,3531,374
202002,3569,373
202003,3532,373
201907,3692,373
202005,3900,373
202003,3766,373
202003,3569,373
201906,3530,373
202004,3540,373
201912,3494,373
201908,3757,372
201908,3582,372
202004,3078,372
202003,3565,372
201906,3327,372
201906,3546,371
202004,3527,371
201912,397,371
201910,3530,371
201908,3573,371
202004,3346,371
202004,3417,371
202004,534,371
201912,421,371
201911,119,370
202001,3399,370
201909,3061,370
201912,3714,370
202004,3537,370
201912,3331,370
202004,3600,369
201912,3384,369
201911,3556,369
202001,3616,369
201912,3388,369
202004,3359,368
202005,3836,368
201906,3551,368
201907,3302,368
202002,3071,368
202003,3056,368
201908,3601,368
201909,3342,368
201911,3727,368
202004,3494,368
201912,3454,368
202005,3317,367
202004,3562,367
202004,3067,367
202004,373,367
202001,3578,367
201912,3415,366
202003,3083,366
201911,3692,366
202003,3588,366
202001,3067,366
202003,3071,366
201912,3049,366
201909,3577,366
201912,3583,366
201908,3795,366
201906,3778,365
202001,3527,365
202004,3572,365
202003,3057,365
201907,3115,365
201908,3568,365
201911,3613,365
202001,3071,364
201910,3774,364
202002,3067,364
202003,3542,364
202003,3297,364
202005,3344,364
202002,3914,363
202004,3617,363
202005,3064,363
202004,362,363
202005,3059,363
201909,3587,363
201910,3068,363
202005,3778,363
202002,3297,363
201907,3061,363
202002,3054,362
202001,3569,362
202002,3629,362
202005,3994,362
201911,3618,362
201909,3530,361
201912,3125,361
201907,3522,361
201910,3499,361
201906,3587,361
201911,216,361
201908,3530,361
202002,3055,360
202001,396,360
201910,3554,360
202003,3859,360
202001,3041,360
201912,373,360
202004,3231,360
201911,3064,360
202002,245,360
201912,3623,359
202004,3315,359
202001,3338,359
202004,244,359
201912,3311,359
201910,3048,358
201911,436,358
202005,3061,358
202002,3574,358
201908,3587,358
202005,3899,358
202002,3386,357
202004,3390,357
202002,3693,357
202001,3249,357
202002,3050,357
202002,3755,357
202001,3602,357
201909,3772,357
201910,3128,357
201912,3437,357
201906,3566,357
201907,3122,357
202001,3859,357
202004,354,357
202004,3053,356
202003,3067,356
201911,3121,356
201909,3764,356
202004,3913,356
202004,3595,356
201911,3563,356
201910,3783,356
202004,3335,355
201906,3392,355
202003,3578,355
202005,3339,355
201910,3523,355
202004,3499,355
201912,3569,355
201906,3563,355
201910,3503,355
202001,3727,354
201908,3764,354
202001,3299,354
201911,3546,354
201911,3606,354
201906,3608,354
202003,3399,353
202003,3050,353
202003,3088,352
201911,3611,352
202003,3782,352
202003,3714,352
201911,3070,352
202001,3506,352
202004,270,352
202005,3860,352
202001,3762,351
201906,3598,351
201911,3324,351
202002,3338,351
202003,3043,351
202005,3582,351
201912,3616,350
202004,3478,350
202004,3454,350
201909,3543,350
202004,3144,350
201911,3065,350
202001,3317,350
202004,3306,350
202002,3347,350
202005,3589,350
201909,3720,350
202003,3775,350
201910,3598,349
201907,3546,349
202004,3363,349
202002,3859,349
202002,3602,348
202001,3692,348
202005,3405,348
201908,3772,348
202004,3541,348
201911,3591,348
201911,3221,348
201907,3573,347
201908,3392,347
201911,3069,346
202005,3302,346
202003,396,346
201907,3568,346
202005,3780,346
202005,3566,346
201908,3517,345
201906,3122,345
202003,3404,345
202003,3818,344
201912,3055,344
201912,3452,344
202001,3105,344
202001,3064,344
202005,3842,343
201907,3768,343
201906,3557,343
201906,3777,343
202003,3604,343
201910,3760,343
202001,3046,343
201906,3302,343
202005,3523,343
202005,3568,343
201910,3522,343
201912,3396,343
201912,3297,343
201912,400,342
202005,3803,342
202002,3676,342
201911,3123,342
202005,3760,341
202004,3348,341
202002,3762,341
202005,3876,341
201907,3777,341
201912,3309,341
202002,3399,340
202004,3311,340
201909,3585,340
202001,3405,340
202004,248,340
202002,3105,340
202002,3384,339
202002,396,339
202004,3680,339
201906,119,339
201908,3061,339
202001,119,339
202005,3121,338
201910,3478,338
202002,3317,338
202004,3246,338
202005,419,338
202001,3629,338
202004,3723,338
202003,3339,338
202003,3415,338
202005,3831,337
202001,3606,337
202004,3049,337
201912,278,337
202005,3352,337
202003,3384,337
202002,3069,336
202001,3532,336
201910,3759,336
202001,3501,336
202005,3945,336
202003,3347,336
201911,448,335
201909,3122,335
202003,3317,335
201911,3551,335
202002,3066,335
201912,3723,335
201909,3490,335
202005,3917,335
201909,3607,334
201906,3352,334
202004,3766,334
202001,3693,334
202003,3591,334
202005,3767,334
202001,3313,334
201908,3543,334
202004,3604,334
201906,3568,334
202002,3714,334
201912,3579,333
202003,3070,333
202002,3727,333
202005,3822,333
201911,3042,333
202004,3056,333
202004,3603,333
201912,3083,333
202004,3382,333
201908,3525,333
201912,3510,332
201912,3102,332
202004,3310,332
202004,3555,332
202004,3083,332
202002,3579,332
202004,120,332
202004,3373,331
201910,3513,331
201907,3392,331
201911,3405,331
202004,3094,330
202004,3338,330
201911,3515,330
201909,3675,330
201906,3774,330
201909,3517,330
202001,3083,330
201911,3527,330
201912,3130,329
202003,3610,329
202003,3313,329
202001,3391,329
202003,3249,329
201912,3339,329
201910,3573,329
201908,3352,329
202002,3592,329
202005,3824,329
202003,3506,328
202001,3498,328
201910,3075,328
202001,3592,328
202001,3493,328
202002,3309,328
202005,3838,328
202004,3789,328
201909,3394,327
202003,3693,327
202003,3520,327
202005,3848,327
202002,3597,327
201908,3768,327
202003,3516,326
202001,3062,326
202005,3105,326
202003,3047,326
202005,3935,326
202004,3588,326
202001,3407,326
201911,3609,326
202005,3397,326
201909,3499,326
201906,3522,325
202004,3714,325
202001,436,325
202002,3531,325
202004,289,325
201910,3568,325
201906,3393,325
201911,3532,325
202001,3556,325
202002,3913,324
201912,3325,324
201911,3771,324
201910,3557,324
202005,3869,324
201909,3620,324
202002,216,324
202002,3493,324
201906,3612,323
202002,3495,323
201911,3691,323
202003,3066,323
202003,3498,323
202004,3583,323
201912,3052,323
202005,421,323
201911,3359,323
202004,3649,322
201911,3516,322
202004,3500,322
202003,3609,322
202002,3387,322
201909,3757,322
201912,3597,321
202002,3611,321
201909,3546,321
202001,3570,321
202001,3613,321
202003,3500,321
202003,3504,321
202003,3870,321
201908,3122,320
202004,418,320
202003,3600,320
201911,3504,320
202005,3907,320
202005,3716,320
201906,3758,320
201907,3772,319
202002,3391,319
201911,3524,319
201908,3394,319
202004,3611,318
201910,3820,317
201907,3582,317
202002,3064,317
202004,278,317
202005,3337,317
201908,3607,316
201912,3088,316
202001,3514,316
201910,3795,316
201911,3622,316
201911,443,316
201909,3525,316
202004,3391,316
202005,3772,316
201907,3525,315
201908,3477,315
201910,3392,315
202002,3047,315
201912,3300,315
202005,3622,315
201912,3740,314
202004,399,314
202004,3410,314
202005,3130,314
201909,3155,314
201912,3071,314
201911,3543,314
201910,3773,313
202005,3620,313
202004,313,313
201910,3577,313
201910,3582,313
202003,3054,313
202004,3119,313
201910,3777,313
202002,3062,313
201906,3128,313
201907,3720,313
201911,3072,313
202005,3564,312
202001,3042,312
202004,397,312
202005,3046,312
202002,3515,312
201910,3768,312
202005,3612,311
201910,3758,311
202001,3495,311
202002,3407,310
201912,3469,310
201911,3058,310
202001,3066,310
202002,3042,310
202002,3046,310
201907,3757,310
201911,3610,310
202005,3407,309
201906,3607,309
201911,3575,309
202004,3539,309
202004,245,309
201907,3577,309
202002,3532,308
201911,3589,308
202004,3619,308
202004,3412,308
202004,3411,308
201906,3764,307
202002,3041,307
201906,3631,307
202004,3389,307
202004,3591,307
201907,3044,307
201911,3060,307
202003,3046,307
202003,3501,307
201907,3543,306
202002,3745,306
201912,3347,306
201912,3424,306
202004,3365,306
202005,3768,306
201911,3506,306
201908,3720,306
202001,3618,306
201911,3654,305
201906,3061,305
202001,3381,305
202001,216,304
202002,3300,304
201911,3793,304
202004,437,304
202003,3727,304
201910,3823,304
202003,3619,304
201907,3758,303
202002,3056,303
201912,245,303
201909,3477,303
202003,3381,303
202003,3574,303
202004,3814,302
201912,3574,302
201912,3755,302
201911,3327,302
202001,443,301
201907,3764,301
202004,3549,301
202005,3590,301
201911,3595,301
202005,4017,301
202001,3546,301
202004,3047,301
202002,3546,301
202003,443,300
202004,364,300
201906,3768,300
202004,3327,300
201907,3778,300
202004,3477,300
202005,3095,300
202003,3499,300
202004,3387,299
202004,3050,299
202001,3069,299
201908,3326,299
202003,3322,299
202003,337,299
201912,3338,299
202001,372,299
202001,3344,299
202003,3649,298
202003,3064,298
202002,3818,298
202001,3609,298
202003,3762,298
202001,3745,298
201910,3720,298
201907,3607,297
202002,3249,297
202002,3541,297
202001,3520,297
202004,3507,297
202001,3531,297
202003,3348,296
202003,3062,296
202002,436,296
201907,3393,296
202001,3662,296
201912,3540,296
202002,3618,295
201912,3407,295
202005,3781,295
202002,3514,295
201910,3817,295
202004,3070,294
202002,3491,294
201912,3067,294
201907,3517,293
202004,353,293
202004,3060,293
202002,3299,293
202001,3491,293
202005,3542,292
201911,3179,292
201912,3056,292
201909,3590,292
202003,3065,291
202004,400,291
201910,3393,291
202005,3995,291
202004,3623,291
202004,260,290
201912,3317,290
201910,3776,290
202001,3515,290
202003,3589,289
202001,3818,289
202004,3528,289
201912,3047,289
201912,3404,289
201912,3676,289
202002,3793,288
201910,3778,288
202003,3299,288
202004,436,287
202005,3586,287
201911,3127,287
202005,3607,286
201907,3601,286
201910,3288,286
202001,3123,286
201909,3322,286
202003,3601,286
202003,3527,285
202004,3573,285
201908,3393,285
202004,3569,285
202005,3522,284
201912,3363,284
201912,3313,284
202004,3057,284
202002,3083,284
202001,3121,284
202003,3563,284
202005,3761,284
201909,3795,284
202003,3060,284
202002,372,283
202001,3095,283
201912,3054,283
201912,3050,283
202005,3891,283
202005,3887,283
202004,3109,282
201911,3063,282
202003,372,282
201911,3588,282
202003,3617,282
202001,3545,282
202005,3893,281
201910,3818,281
202002,3381,281
202004,275,281
202003,3603,281
201911,3499,281
202004,3544,281
202005,3857,280
201911,3605,280
202004,3614,280
201907,3590,280
201911,3561,280
202004,310,280
201908,3577,280
201906,3525,279
201906,3477,279
201912,3387,279
202004,343,279
202003,3123,279
201911,3646,279
201912,3602,279
201911,3505,279
202001,3881,278
202005,3647,278
202003,3528,278
202001,3793,278
202005,3932,277
201911,3818,277
202002,3527,276
201909,3343,276
201911,3456,276
201912,3787,276
201911,3541,275
202003,3407,275
201910,3601,275
202003,3554,275
202002,3095,275
202005,3921,275
201908,3620,275
