bike_id,avg_miles,total_aprox_miles,no_trips
39874,1.3863615976331361,937.18044,676
39875,1.3359974642392718,1027.38205,769
39877,1.2316591784037559,524.68681,426
39878,1.3582807672634271,1062.17556,782
39879,1.1153926666666667,33.46178,30
39880,1.3743319108280255,1078.85055,785
39881,1.3422637788578372,1104.68309,823
39882,1.3185712216624685,1046.94555,794
39883,1.2354119291338583,941.38389,762
39884,1.3161526139817629,866.02842,658
39885,1.2651332187500000,404.84263,320
39886,1.3608259892328398,1011.09371,743
39887,1.3564859553349876,1093.32768,806
39888,1.2944080816326531,951.38994,735
39889,1.2880872669220945,1008.57233,783
39890,1.2451370715835141,574.00819,461
39891,1.3593291173054588,1170.38237,861
39893,1.3225808710407240,1169.16149,884
39894,1.3155129333333333,986.63470,750
39896,1.3217545075318656,1140.67414,863
39897,1.4488032456140351,1156.14499,798
39898,1.2702072029702970,1026.32742,808
39899,1.3587200987306065,963.33255,709
39900,1.3591632044198895,984.03416,724
39901,1.2969959090909091,798.94948,616
39902,1.2345033251833741,504.91186,409
39903,1.3117155284552846,806.70505,615
39905,1.3402325384615385,1045.38138,780
39906,1.1669515942028986,322.07864,276
39907,0.93661191489361702128,44.02076,47
39908,1.3930380000000000,996.02217,715
39909,1.3653057476139979,1287.48332,943
39910,1.3302523924050633,1050.89939,790
39911,1.2723049933422104,955.50105,751
39912,1.3449258010335917,1040.97257,774
39913,1.3389921797752809,1191.70304,890
39914,1.3951723414071511,1209.61442,867
39915,1.2972795922330097,668.09899,515
39916,1.3326673499267936,910.21180,683
39917,1.6003834756097561,262.46289,164
39918,1.2296550114416476,537.35924,437
39919,1.3354335519125683,733.15302,549
39920,1.2698234688691233,999.35107,787
39922,1.3320584063047285,760.60535,571
39923,1.3613945197740113,963.86732,708
39924,1.3473402871410737,1079.21957,801
39925,1.3724904881656805,927.80357,676
39926,1.4113297442455243,1103.65986,782
39927,1.2978232697547684,952.60228,734
39928,1.3035943298969072,1011.58920,776
39929,1.2244372477064220,266.92732,218
39930,1.2427273690078038,1114.72645,897
39931,1.4910502518518519,1006.45892,675
39932,1.3114169419642857,587.51479,448
39934,1.3914745200000000,695.73726,500
39935,1.3158125907990315,1086.86120,826
39940,1.2736461104140527,1015.09595,797
39941,1.3575539296187683,925.85178,682
39942,1.3952373395721925,1043.63753,748
39943,1.4004420543478261,1288.40669,920
39944,1.2769819797525309,1135.23698,889
39946,1.3782375393700787,700.14467,508
39947,1.1926802210526316,1133.04621,950
39948,1.1241457500000000,314.76081,280
39949,1.3412287550200803,1001.89788,747
39950,1.3081155104712042,999.40025,764
39951,1.3225181123595506,1177.04112,890
39952,1.3770168363136176,1001.09124,727
39953,1.3029645258620690,906.86331,696
39954,1.3012929744279946,966.86068,743
39955,1.3492869570267131,1161.73607,861
39956,1.2508980070339977,1067.01600,853
39957,1.3646810253699789,1290.98825,946
39959,1.3142529498164015,1073.74466,817
39960,1.3308781904761905,1117.93768,840
39961,1.2694521554252199,865.76637,682
39962,1.2211519450800915,533.64340,437
39963,1.3719956791443850,1282.81596,935
39964,1.2770902309468822,552.98007,433
39965,1.3519445977011494,940.95344,696
39966,1.3265926731301939,957.79991,722
39967,1.3808700000000000,980.41770,710
39968,1.3360579832810867,1278.60749,957
39969,1.3949923970944310,1152.26372,826
39970,1.3915169390787519,936.49090,673
39971,1.3609261904761905,1057.43965,777
39973,1.3500439163498099,1065.18465,789
39974,1.3167084831460674,1171.87055,890
39975,1.3306584104046243,920.81562,692
39976,1.3073812746386334,994.91715,761
39977,1.3322583566433566,1143.07767,858
39978,1.4044941466666667,1053.37061,750
39979,1.3156093702770781,1044.59384,794
39992,1.1565494573643411,298.38976,258
40002,1.3038958894878706,967.49075,742
40044,1.3224559183673469,1101.60578,833
40045,1.3608138150289017,1177.10395,865
40046,1.3564053829787234,1275.02106,940
40047,1.2839221925133690,960.37380,748
40048,1.4043188447653430,777.99264,554
40049,1.3373937126600284,940.18778,703
40050,1.3421150698856417,1056.24456,787
40051,1.2383301304863582,1043.91230,843
40052,1.3055006510851419,781.99489,599
40053,1.2369366753926702,945.01962,764
40054,1.3064561009174312,854.42229,654
40055,1.3503877063106796,1112.71947,824
40056,1.3243537701974865,737.66505,557
40057,1.3851410895522388,928.04453,670
40058,1.3149308313539192,1107.17176,842
40059,1.4095671811224490,1105.10067,784
40060,1.3997612685560054,1037.22310,741
40061,1.3445696563192905,1212.80183,902
40062,1.2995259473684211,987.63972,760
40063,1.2298254639175258,477.17228,388
40064,1.3916572173913043,1280.32464,920
40065,1.2048986842105263,686.79225,570
40066,1.3647049669749009,1033.08166,757
40067,1.3163755741935484,1020.19107,775
40068,1.3260655165069223,1245.17552,939
40069,1.2916846858638743,986.84710,764
40070,1.3664610087173101,1097.26819,803
40071,1.3190309931506849,1155.47115,876
40072,1.3025547796610169,1152.76098,885
40073,1.2851744705882353,1092.39830,850
40074,1.3809356330472103,1287.03201,932
40075,1.3116950902527076,1090.01862,831
40076,1.3828365737051793,1041.27594,753
40077,1.3259980792316927,1104.55640,833
40078,1.3297795271049596,1152.91885,867
40079,1.3283388655980271,1077.28282,811
40080,1.2780111447811448,1138.70793,891
40081,1.3226393821989529,1263.12061,955
40082,1.2827819832735962,1073.68852,837
40083,1.3036826322580645,1010.35404,775
40084,1.3116425954198473,515.47554,393
40085,1.3923477120000000,870.21732,625
40086,1.3176312964930925,1239.89105,941
40087,1.3341961649944259,1196.77396,897
40088,1.3065843089430894,803.54935,615
40089,1.3241733644859813,1133.49240,856
40090,1.3655857728337237,1166.21025,854
40091,1.2509176083707025,836.86388,669
40092,1.2972183770491803,791.30321,610
40093,1.3717618011049724,1241.44443,905
40094,1.4254183224115334,1087.59418,763
40095,1.3742145424476295,1246.41259,907
40096,1.2073990187891441,578.34413,479
40097,1.3370216841004184,1278.19273,956
40098,1.3657834799482536,1055.75063,773
40099,1.3415700252525253,1062.52346,792
40100,1.2742779483037157,788.77805,619
40101,1.3659977794336811,916.58451,671
40102,1.3556135961768220,1134.64858,837
40103,1.3376313223140496,1294.82712,968
40104,1.3874942857142857,1010.09584,728
40105,1.3606044280860702,1201.41371,883
40106,1.3332852980132450,1006.63040,755
40107,1.3646722955523673,951.17659,697
40108,1.4071618937329700,1032.85683,734
40109,1.3190315782828283,1044.67301,792
40110,1.3535977764705882,1150.55811,850
40111,1.3277709708737864,547.04164,412
40112,1.3208225437415882,981.37115,743
40113,1.3883880725388601,1339.79449,965
40114,1.3430343959731544,800.44850,596
40115,1.3866615712799168,1332.58177,961
40117,1.3157415336134454,626.29297,476
40118,1.3185901237345332,1172.22662,889
40120,1.4092069411764706,1317.60849,935
40121,1.3793715010799136,1277.29801,926
40122,1.3561257490864799,1113.37924,821
40123,1.3369002334152334,1088.23679,814
40124,1.3910927631578947,528.61525,380
40125,1.3080221880341880,765.19298,585
40126,1.4043787413394919,1216.19199,866
40127,1.3108603225806452,1097.19009,837
40128,1.3916521169916435,999.20622,718
40129,1.3412732362821948,1197.75700,893
40130,1.3263052660152009,1221.52715,921
40131,1.3369680223463687,1196.58638,895
40132,1.2570207370737074,1142.63185,909
40133,1.3604281228273465,1174.04947,863
40134,1.3991530057803468,1210.26735,865
40136,1.3701062183908046,1191.99241,870
40137,1.3691723512336720,943.35975,689
40138,1.3348892429378531,1181.37698,885
40139,1.4524066023166023,1128.51993,777
40140,1.2760475000000000,729.89917,572
40141,1.3152197337962963,1136.34985,864
40143,1.2949467573221757,1237.96910,956
40145,1.4194486522911051,1053.23090,742
40146,1.2930052010376135,996.90701,771
40147,1.3571693116395494,1084.37828,799
40148,1.3596118000000000,1087.68944,800
40149,1.3794073677419355,1069.04071,775
40150,1.2497235049019608,1019.77438,816
40151,1.2712125325615051,878.40786,691
40152,1.2136636445242370,676.01065,557
40153,1.2805646370370370,864.38113,675
40154,1.3473048991031390,1201.79597,892
40155,1.3407880457746479,761.56761,568
40156,1.3754568106312292,1242.03750,903
40157,1.6228449152542373,191.49570,118
40158,1.3279221221221221,1326.59420,999
40159,1.3307312030075188,884.93625,665
40160,1.1941039263024142,939.75979,787
40161,1.3874417196056955,1266.73429,913
40162,1.3025068032786885,1112.34081,854
40163,1.3220614858841010,889.74738,673
40164,1.4953087260428410,1326.33884,887
40165,1.3274547385984427,1193.38181,899
40166,1.3256765957446809,1246.13600,940
40167,1.3597320552884615,1131.29707,832
40168,1.2927961205273070,686.47474,531
40169,1.3482886731001206,1117.73131,829
40170,1.3715620783847981,1154.85527,842
40171,1.3292566101694915,1019.53982,767
40172,1.2822186829836830,1100.14363,858
40173,1.2494426145552561,927.08642,742
40174,1.2820464485981308,1097.43176,856
40175,1.3061443293492696,983.52668,753
40176,1.3979991727140784,963.22143,689
40177,1.3750797520661157,1164.69255,847
40178,1.2719559397163121,717.38315,564
40179,0.99634605263157894737,151.44460,152
40180,1.2833764493996569,748.20847,583
40181,1.3548898344370861,1227.53019,906
40182,1.2797947794117647,1218.36463,952
40183,1.3580938670284939,1000.91518,737
40184,1.2664732287822878,686.42849,542
40185,1.0749844859813084,115.02334,107
40186,1.3902523429541596,818.85863,589
40187,1.3155690680473373,889.32469,676
40188,1.4252227437641723,1257.04646,882
40189,1.4056384831460674,750.61095,534
40190,1.3407173851030111,845.99267,631
40191,1.3495204282115869,1071.51922,794
40192,1.3260246277372263,908.32687,685
40193,1.3677472373949580,1302.09537,952
40194,1.3556494160583942,1114.34382,822
40195,1.4053304118268215,1330.84790,947
40196,1.3150802339901478,1067.84515,812
40197,1.3081222094926350,799.26267,611
40198,1.2808307766990291,1187.33013,927
40199,1.5216374157303371,270.85146,178
40200,1.3712349431818182,965.34940,704
40201,1.2627877812828601,1200.91118,951
40202,1.2684652772073922,617.74259,487
40203,1.4061288164665523,819.77310,583
40204,1.3441975854214123,1180.20548,878
40205,1.1085447391304348,254.96529,230
40206,1.3062477702702703,966.62335,740
40207,1.2974431271477663,755.11190,582
40208,1.2846003945745993,1041.81092,811
40209,1.5964796000000000,39.91199,25
40210,1.3323849598930481,996.62395,748
40211,1.4294624964739069,1013.48891,709
40212,1.4139464004499438,1256.99835,889
40213,1.3336310511756570,964.21525,723
40214,1.3454480140845070,955.26809,710
40215,1.2891596969696970,1063.55675,825
40216,1.2702209722222222,731.64728,576
40217,1.3166267078189300,639.88058,486
40218,1.4016128407643312,1100.26608,785
40219,1.0267063239875389,329.57273,321
40220,1.3570862672322375,1279.73235,943
40221,1.2822658075601375,1119.41805,873
40222,1.2557451384274640,1133.93786,903
40223,1.3981402387640449,995.47585,712
40224,1.4120352670349908,766.73515,543
40225,1.3736686990801577,1045.36188,761
40226,1.2794211907810499,999.22795,781
40227,1.3835855500000000,1106.86844,800
40228,1.3117719561551433,777.88077,593
40229,1.2983796520618557,1007.54261,776
40230,1.4136916648291069,1282.21834,907
40231,1.2435966347469220,909.06914,731
40232,1.3873745100354191,1175.10621,847
40234,1.2887922611850060,1065.83120,827
40235,1.2326223022847100,701.36209,569
40236,1.3142853753351206,980.45689,746
40237,1.3493142818428184,995.79394,738
40238,1.3551984126984127,1024.53000,756
40239,1.3611353827460510,1120.21442,823
40240,1.3066749316770186,1051.87332,805
40241,1.3811985461956522,1016.56213,736
40242,1.1852044528301887,628.15836,530
40243,1.3350699101412067,1040.01946,779
40244,1.4149548955223881,948.01978,670
40245,1.3744406576980568,919.50080,669
40246,1.3278849491094148,1043.71757,786
40247,1.3203915756630265,846.37100,641
40248,1.3224863948497854,924.41799,699
40249,1.3873166704545455,1220.83867,880
40250,1.4254687030303030,1176.01168,825
40251,1.2989874744897959,1018.40618,784
40252,1.3309640034965035,761.31141,572
40253,1.3878717226890756,990.94041,714
40254,1.4037844050632911,1108.98968,790
40255,1.3341923677884615,1110.04805,832
40256,1.3915774229346486,1128.56929,811
40257,1.3646546469248292,599.08339,439
40258,1.3462579378531073,953.15062,708
40259,1.3360747994467497,965.98208,723
40260,1.3431030232558140,1097.31517,817
40261,1.3163292431761787,1060.96137,806
40262,1.3991121348314607,622.60490,445
40263,1.1714190730337079,417.02519,356
40264,1.2494596290571870,808.40038,647
40266,1.3488267896311067,1352.87327,1003
40267,1.3694561629153269,1277.70260,933
40268,1.3787984968017058,1293.31299,938
40269,1.3327090694626474,1016.85702,763
40270,1.4039809529553679,1163.90021,829
40271,1.2897666504854369,1062.76772,824
40272,1.3394715170670038,1059.52197,791
40273,1.4004844815256257,1175.00648,839
40274,1.2986427000000000,1038.91416,800
40275,1.2903458487874465,904.53244,701
40276,1.4249124461343473,1124.25592,789
40277,1.3197164495530013,1033.33798,783
40278,1.2991011511627907,1117.22699,860
40279,1.3671634311512415,1211.30680,886
40280,1.3761460743801653,999.08205,726
40281,1.3770559156976744,947.41447,688
40282,1.3899797004608295,1206.50238,868
40283,1.3193635734463277,934.10941,708
40284,1.3346248392554992,788.76328,591
40285,1.2744102777777778,1101.09048,864
40286,1.3908366706021251,1178.03866,847
40287,1.2638020163170163,1084.34213,858
40288,1.3386284855233853,1202.08838,898
40289,1.3344403504043127,990.15474,742
40290,1.3597065254237288,962.67222,708
40291,1.4275991697191697,1169.20372,819
40292,1.4059498940677966,1327.21670,944
40294,1.3292352117263844,1224.22563,921
40295,1.3493962578222778,1078.16761,799
40296,1.3757049694749695,1126.70237,819
40297,1.3311701775147929,674.90328,507
40298,1.3247924530663329,1058.50917,799
40299,1.1788184516129032,365.43372,310
40300,1.3715642105263158,964.20964,703
40301,1.2845359299516908,1063.59575,828
40303,1.3784520304568528,1086.22020,788
40304,1.4222335671100363,1176.18716,827
40305,1.3571139446366782,1176.61779,867
40306,1.3370199327956989,994.74283,744
40307,1.2783054643337820,949.78096,743
40308,1.3101950160085379,1227.65273,937
40309,1.3451059856262834,1310.13323,974
40310,1.0773792253521127,305.97570,284
40311,1.3611250856531049,1271.29083,934
40312,1.3180875873015873,1245.59277,945
40313,1.2533963969658660,991.43655,791
40314,1.4358428048780488,941.91288,656
40315,1.3711087835420394,766.44981,559
40316,1.4358053213367609,558.52827,389
40317,1.3093151204819277,652.03893,498
40318,1.3888802820512821,1083.32662,780
40319,1.3041707796610169,1154.19114,885
40320,1.2602128429203540,1139.23241,904
40321,1.3821740869565217,1112.65014,805
40322,1.3341453080082136,1299.45753,974
40323,1.2969237992831541,1085.52522,837
40324,1.3539375152439024,888.18301,656
40325,1.3498871580063627,1272.94359,943
40327,1.2980242768595041,1256.48750,968
40328,1.3307964806866953,930.22674,699
40329,1.2708199053627760,805.69982,634
40330,1.3061116826411076,1226.43887,939
40331,1.2809518727050184,1046.53768,817
40332,1.3278484740259740,1226.93199,924
40333,1.4179723989898990,1123.03414,792
40334,1.2791163353115727,862.12441,674
40335,1.4452719143239625,1079.61812,747
40336,1.3750489861751152,1193.54252,868
40337,1.3826363041065483,1245.75531,901
40338,1.3377419054878049,877.55869,656
40339,1.3372305023923445,1117.92470,836
40340,1.2993007210401891,1099.20841,846
40341,1.3240610379464286,1186.35869,896
40342,1.3856961322869955,1236.04095,892
40343,1.3517570659340659,1230.09893,910
40344,1.3331992636579572,1122.55378,842
40345,1.4524264347826087,668.11616,460
40346,1.2679248816936488,1018.14368,803
40347,1.3155860290556901,1086.67406,826
40349,1.3175360240963855,1202.91039,913
40350,1.3164019640852974,1172.91415,891
40351,1.3185256870229008,1036.36119,786
40352,1.4042066666666667,1217.44718,867
40353,1.3434602078774617,1227.92263,914
40354,1.3576287875417130,1220.50828,899
40355,1.3373128088235294,909.37271,680
40356,1.3494443932038835,1111.94218,824
40357,1.3975497230769231,1362.61098,975
40358,1.3458583763837638,1094.18286,813
40359,1.3394042590286426,1075.54162,803
40360,1.3634789454976303,1150.77623,844
40361,1.3858012302284710,788.52090,569
40362,1.3807773695420660,1296.54995,939
40363,1.3878482814614344,1025.61988,739
40364,1.4869916831683168,1201.48928,808
40365,1.4090624781341108,966.61686,686
40366,1.3305925498891353,1200.19448,902
40367,1.3439479887005650,1189.39397,885
40368,1.2664441320553781,1189.19104,939
40369,1.3092501978417266,727.94311,556
40370,1.3522583717357911,880.32020,651
40371,1.3380360655737705,1061.06260,793
40372,1.3078247361477573,991.33115,758
40373,1.3273459588159588,1031.34781,777
40374,1.2967842578710645,864.95510,667
40375,1.3370131140801644,1300.91376,973
40376,1.3820239006342495,1307.39461,946
40377,1.4160823426573427,809.99910,572
40378,1.2389648396094840,888.33779,717
40379,1.2746501005747126,887.15647,696
40380,1.3350815768725361,1015.99708,761
40382,1.3958076612903226,1211.56105,868
40383,1.3037917593984962,867.02152,665
40384,1.2674030629370629,906.19319,715
40385,1.2569626609442060,878.61690,699
40386,1.2780238137082601,727.19555,569
40387,1.2880356766467066,1075.50979,835
40388,1.3711357378854626,1244.99125,908
40389,1.3596657207718502,1197.86550,881
40390,1.3644953521126761,1065.67087,781
40391,1.2961153475336323,1156.13489,892
40392,1.2836634533333333,962.74759,750
40393,1.3266352398989899,1050.69511,792
40394,1.3687619654714475,1030.67776,753
40395,1.3488106279069767,1159.97714,860
40396,1.4023257270408163,1099.42337,784
40397,1.4352769640287770,997.51749,695
40398,1.3907280649038462,1157.08575,832
40399,1.3220434807916182,1135.63535,859
40400,1.3408972640382318,1122.33101,837
40401,1.3214603656998739,1047.91807,793
40402,1.2594052684563758,750.60554,596
40403,1.1054178599221790,284.09239,257
40404,1.3462388524590164,1149.68798,854
40405,1.3323091866028708,1113.81048,836
40407,1.3824315393939394,1140.50602,825
40408,1.2755313925570228,1062.51765,833
40409,1.3813850062893082,1098.20108,795
40410,1.4422379623824451,920.14782,638
40411,1.3424570895522388,1079.33550,804
40412,1.3470939070567986,782.66156,581
40413,1.4019614244186047,482.27473,344
40414,1.3352597142857143,1215.08634,910
40415,1.4482783140877598,1254.20902,866
40416,1.3479608633093525,936.83280,695
40417,1.3236018427835052,1027.11503,776
40418,1.3694952141982864,1118.87759,817
40419,1.3800689966178129,1224.12120,887
40420,1.3718583280085197,1288.17497,939
40421,1.3063972121212121,646.66662,495
40422,1.2548617434869739,626.17601,499
40423,1.4093666706443914,1181.04927,838
40424,1.3901989987789988,1138.57298,819
40425,1.3018662042175361,1172.98145,901
40426,1.3052397658862876,1170.80007,897
40427,1.3101092865497076,1120.14344,855
40428,1.3468863286713287,1155.62847,858
40429,1.2907861595092025,1051.99072,815
40430,1.2761760507757405,904.80882,709
40431,1.3231904905239688,1186.90187,897
40432,1.3101285260482846,1031.07115,787
40433,1.3269347124824684,946.10445,713
40434,1.3245951431718062,1202.73239,908
40435,1.3178798036649215,1006.86017,764
40436,1.3046727980922099,820.63919,629
40437,1.3845651571594878,1189.34147,859
40438,1.3223633814432990,641.34624,485
40439,1.3136890362811791,1158.67373,882
40440,1.3693029115479115,1114.61257,814
40443,1.3197824393203883,1087.50073,824
40444,1.3082402570379437,1068.83229,817
40445,1.2535570212765957,942.67488,752
40446,1.1431128874734607,538.40617,471
40447,1.3402992412935323,1077.60059,804
40448,1.3545199318181818,1191.97754,880
40449,1.3409971342925659,1118.39161,834
40450,1.3504667847769029,1029.05569,762
40451,1.3354320881670534,1151.14246,862
40452,1.3637658287292818,987.36646,724
40453,1.3319875662650602,1105.54968,830
40454,1.2521659481361426,772.58639,617
40455,1.3728760683760684,1124.38550,819
40456,1.2451598016997167,879.08282,706
40457,1.2918956837098692,1086.48427,841
40458,1.2587656534090909,443.08551,352
40459,1.3265355048859935,1221.73920,921
40461,1.3822714198286414,1129.31575,817
40462,1.3420555259467041,956.88559,713
40463,1.3447388448844884,1222.36761,909
40464,1.3233624343434343,1310.12881,990
40465,1.4133554694835681,602.08943,426
40466,1.3018879304897314,824.09506,633
40467,1.2637356666666667,568.68105,450
40469,1.2060635825545171,387.14641,321
40470,1.2585737828371278,718.64563,571
40471,1.3883885444743935,1030.18430,742
40472,1.3060463485477178,629.51434,482
40473,1.2165626980728051,568.13478,467
40475,1.2950581686746988,1074.89828,830
40476,1.3146321760391198,1075.36912,818
40477,1.4162841299019608,1155.68785,816
40478,1.2841178187919463,1148.00133,894
40479,1.3192654545454545,972.29864,737
40480,1.4627017445054945,1064.84687,728
40481,1.2540472106261860,660.88288,527
40482,1.3443898053892216,898.05239,668
40483,1.3068039424460432,908.22874,695
40484,1.3561767215568862,905.92605,668
40485,1.3242414931506849,966.69629,730
40486,1.3081142783505155,1015.09668,776
40487,1.3300843459302326,915.09803,688
40488,1.3812487215601300,1274.89257,923
40489,1.3249279310344828,922.14984,696
40490,1.3135211656441718,1070.51975,815
40491,1.2994645412311266,1118.83897,861
40492,1.3682897914252607,1180.83409,863
40493,1.4019700873362445,1284.20460,916
40494,1.2542556374807988,816.52042,651
40495,1.2931848751357220,1191.02327,921
40496,1.3478125036179450,931.33844,691
40498,1.2966361068702290,1189.01531,917
40499,1.3006292077922078,1001.48449,770
40500,1.2908628215767635,933.29382,723
40501,1.2999353799392097,855.35748,658
40502,1.3716185548523207,1300.29439,948
40503,1.3632040272108844,1001.95496,735
40504,1.4129731767614339,1143.09530,809
40505,1.3347747573964497,1127.88467,845
40506,1.2077030900243309,992.73194,822
40507,1.2763965201465201,1045.36875,819
40508,1.3089321830065359,1001.33312,765
40509,1.3291860953346856,1310.57749,986
40510,1.3629075921908894,1256.60080,922
40511,1.3422496318289786,1130.17419,842
40512,1.3388565328467153,1100.54007,822
40513,1.3496960369881110,1021.71990,757
40514,1.3260079240162822,977.26784,737
40515,1.3253537513751375,1204.74656,909
40516,1.4026011420982736,1056.15866,753
40517,1.0987959060402685,327.44118,298
40518,1.3308838433734940,1104.63359,830
40519,1.3797541404358354,1139.67692,826
40520,1.3288206694560669,952.76442,717
40521,1.3171266932725200,1155.12011,877
40522,1.3629659902200489,557.45309,409
40523,1.3213417006802721,1165.42338,882
40524,1.3606782106598985,1072.21443,788
40525,1.3125467017543860,1122.22743,855
40526,1.3603533125000000,1088.28265,800
40527,1.3501382512953368,1042.30673,772
40528,1.3422459186046512,1154.33149,860
40529,1.3075016565900846,1081.30387,827
40530,1.3891563341645885,1114.10338,802
40531,1.4312144219066937,705.58871,493
40532,1.0396015223880597,348.26651,335
40533,1.3488894522292994,1058.87822,785
40534,1.2568462352941176,1068.31930,850
40535,1.3284909307875895,1113.27540,838
40536,1.3298405737704918,1135.68385,854
40537,1.3267435868187579,1046.80069,789
40538,1.4088166777041943,1276.38791,906
40539,1.3766610231425091,1130.23870,821
40540,1.3423135566382460,1102.03943,821
40541,1.3431938809523810,1128.28286,840
40542,1.3462939048672566,1217.04969,904
40543,1.3286577919320594,1251.59564,942
40544,1.3332465261958998,1170.59045,878
40545,1.2787820861372813,950.13509,743
40546,1.4085731167268351,1170.52426,831
40547,1.2217697222222222,395.85339,324
40548,1.3694175368898978,1206.45685,881
40549,1.3670484885290148,1012.98293,741
40550,1.3803351930758988,1036.63173,751
40551,1.3847804927211646,1236.60898,893
40552,1.1891531513647643,479.22872,403
40553,1.3231585024752475,1069.11207,808
40554,1.4081526303317536,1188.48082,844
40555,1.3760667482014388,956.36639,695
40556,1.3590997727272727,1255.80819,924
40557,1.3506478516624041,1056.20662,782
40558,1.3851190135635018,1123.33152,811
40559,1.3813828028169014,980.78179,710
40560,1.2854256091954023,1118.32028,870
40561,1.3280702541296061,1045.19129,787
40562,1.4310061347517730,1210.63119,846
40563,1.2517630487804878,821.15656,656
40564,1.3033158432304038,1097.39194,842
40565,1.1656566521739130,536.20206,460
40566,1.3450144819557625,1155.36744,859
40567,1.3414788902291918,1112.08600,829
40568,1.3510200541125541,1248.34253,924
40569,1.4161843288996372,1171.18444,827
40570,1.2358184410646388,650.04050,526
40571,1.4241177298524404,1254.64772,881
40572,1.2115119387755102,237.45634,196
40573,1.2654906598407281,1112.36629,879
40574,1.3921087450980392,1064.96319,765
40575,1.3233737091503268,809.90471,612
40576,1.2801539852398524,346.92173,271
40577,1.3126294776119403,879.46175,670
40578,1.3789738377723971,1139.03239,826
40579,1.2769476177658143,948.77208,743
40580,1.3780932279534110,828.23403,601
40581,1.3355920820189274,1270.14807,951
40582,1.3518528608923885,1030.11188,762
40583,1.4509704172661871,1008.42444,695
40584,1.2992160747663551,1251.14508,963
40585,1.3082379680365297,1146.01646,876
40586,1.3436969675599436,952.68115,709
40587,1.2948601973684211,984.09375,760
40588,1.3900650907029478,1226.03741,882
40589,1.3546507912087912,1232.73222,910
40590,1.3162482663316583,1047.73362,796
40591,1.2753931107954545,897.87675,704
40592,1.0832321311475410,66.07716,61
40593,1.2270216592592593,828.23962,675
40594,1.3522950312109863,1083.18832,801
40595,1.3824783630640084,1317.50188,953
40596,1.4950669696969697,641.38373,429
40597,1.3431478797814208,1228.98031,915
40598,1.3075328938906752,1219.92819,933
40599,1.3697350785340314,1046.47760,764
40600,1.3664107692307692,1065.80040,780
40601,1.3570038610662359,839.98539,619
40602,1.3484584088269454,1161.02269,861
40603,1.2868013862928349,826.12649,642
40604,1.3723031662591687,1122.54399,818
40605,1.3024856714876033,1260.80613,968
40606,1.3734650000000000,719.69566,524
40607,1.4021105124653740,1012.32379,722
40608,1.5056805844155844,1159.37405,770
40609,1.3449161286254729,1066.51849,793
40610,1.3919290384615385,1158.08496,832
40611,1.2988431408450704,922.17863,710
40612,1.2952272471324296,1242.12293,959
40613,1.3334026804123711,1164.06054,873
40614,1.4134722737306843,1280.60588,906
40615,1.3741384593023256,1418.11089,1032
40616,1.3852059409969481,1361.65744,983
40617,1.3440835642135642,931.44991,693
40618,1.3356216312056738,1129.93590,846
40619,1.3035872557172557,1254.05094,962
40620,1.3720356708160443,991.98179,723
40621,1.3498042201834862,1029.90062,763
40622,1.2756306451612903,1107.24740,868
40623,1.2891847087378641,1327.86025,1030
40624,1.3255250935093509,1204.90231,909
40625,1.2911760648801128,915.44383,709
40626,1.2486776957831325,829.12199,664
40627,1.2407036700336700,736.97798,594
40628,1.2796371636363636,1055.70066,825
40629,1.3796555582232893,1149.25308,833
40630,1.3602960609756098,1115.44277,820
40631,1.2488817440000000,780.55109,625
40632,1.2814107192575406,552.28802,431
40633,1.3095911990407674,1092.19906,834
40634,1.3342207248520710,901.93321,676
40635,1.2853404275534442,1082.25664,842
40636,1.3921291098901099,1266.83749,910
40637,1.3439389526184539,1077.83904,802
40638,1.3505317241379310,1214.12802,899
40639,1.3113586842105263,946.80097,722
40640,1.3385989898989899,1060.17040,792
40641,1.3479683823529412,1099.94220,816
40642,1.3498057955865273,1162.18279,861
40643,1.3905533174791914,1169.45534,841
40644,1.3594757069143447,1317.33196,969
40645,1.3721254626532887,1230.79654,897
40646,1.4353465542521994,978.90635,682
40647,1.2735416460905350,1237.88248,972
40648,1.2499917936117936,508.74666,407
40649,1.4306435146443515,1025.77140,717
40650,1.4123334684147795,1184.94778,839
40651,1.3465321313506815,1086.65143,807
40652,1.3674937133891213,1307.32399,956
40653,1.2879680307692308,837.17922,650
40654,1.3309035705669481,1103.31906,829
40655,1.3805844545454545,1063.05003,770
40656,1.3225773411764706,1124.19074,850
40657,1.4938228051001821,820.10872,549
40658,1.2918222007722008,1003.74585,777
40659,1.2100701656050955,949.90508,785
40660,1.4008608741721854,1057.64996,755
40662,1.2759426510721248,654.55858,513
40663,1.1792396969696970,155.65964,132
40664,1.3505171580188679,1145.23855,848
40665,1.3617832644178455,1251.47882,919
40666,1.3572961820652174,998.96999,736
40667,1.4077873737373737,1114.96760,792
40668,1.3160072401433692,1101.49806,837
40669,1.4164555896607431,876.78601,619
40670,1.3576867152466368,1211.05655,892
40671,1.4099462500000000,90.23656,64
40672,1.2354675405742821,989.60950,801
40673,1.3426578787878788,974.76962,726
40674,1.3029492105263158,1089.26554,836
40675,1.3851419773095624,854.63260,617
40676,1.3362975259259259,902.00083,675
40677,1.3634629802095460,1171.21470,859
40678,1.3619605414746544,1182.18175,868
40679,1.3278688873626374,966.68855,728
40680,1.3582293247588424,844.81864,622
